Dates,AAPL UW Equity,ADBE UW Equity,ADI UW Equity,ADP UW Equity,ADSK UW Equity,AEP UW Equity,ALGN UW Equity,AMAT UW Equity,AMD UW Equity,AMGN UW Equity,AMZN UW Equity,ANSS UW Equity,ASML UW Equity,ATVI UW Equity,AVGO UW Equity,BIDU UW Equity,BIIB UW Equity,BKNG UW Equity,CDNS UW Equity,CDW UW Equity,CERN UW Equity,CHKP UW Equity,CHTR UW Equity,CMCSA UW Equity,COST UW Equity,CPRT UW Equity,CRWD UW Equity,CSCO UW Equity,CSX UW Equity,CTAS UW Equity,CTSH UW Equity,DLTR UW Equity,DOCU UW Equity,DXCM UW Equity,EA UW Equity,EBAY UW Equity,EXC UW Equity,FAST UW Equity,FB UW Equity,FISV UW Equity,FOX UW Equity,FOXA UW Equity,GILD UW Equity,GOOG UW Equity,GOOGL UW Equity,HON UW Equity,IDXX UW Equity,ILMN UW Equity,INCY UW Equity,INTC UW Equity,INTU UW Equity,ISRG UW Equity,JD UW Equity,KDP UW Equity,KHC UW Equity,KLAC UW Equity,LRCX UW Equity,LULU UW Equity,MAR UW Equity,MCHP UW Equity,MDLZ UW Equity,MELI UW Equity,MNST UW Equity,MRNA UW Equity,MRVL UW Equity,MSFT UW Equity,MTCH UW Equity,MU UW Equity,NFLX UW Equity,NTES UW Equity,NVDA UW Equity,NXPI UW Equity,OKTA UW Equity,ORLY UW Equity,PAYX UW Equity,PCAR UW Equity,PDD UW Equity,PEP UW Equity,PTON UW Equity,PYPL UW Equity,QCOM UW Equity,REGN UW Equity,ROST UW Equity,SBUX UW Equity,SGEN UW Equity,SIRI UW Equity,SNPS UW Equity,SPLK UW Equity,SWKS UW Equity,TCOM UW Equity,TEAM UW Equity,TMUS UW Equity,TSLA UW Equity,TXN UW Equity,VRSK UW Equity,VRSN UW Equity,VRTX UW Equity,WBA UW Equity,WDAY UW Equity,XEL UW Equity,XLNX UW Equity,ZM UW Equity
5/24/21 15:00,127.71,498.02,162.58,197.21,287.34,86.76,603.86,135.14,77.71,248.53,3253.03,339.24,660.46,96.69,461.38,189.71,279.32,2349.21,126.53,169.17,77.37,119.43,703.78,55.71,384.525,128.08,214.86,53.59,99.43,356.3,71.235,107.73,195.68,357.31,142.41,61.25,46.05,52.98,324.64,115.81,36.38,37.58,67.81,2409.17,2357.29,225.15,549.685,401.02,83.05,57.185,440.46,836.11,71.83,36.91,44.65,317.92,637.1,317.93,142.03,154.57,63.69,1374,93.59,165.76,47.82,250.8,147.61,83.22,502.24,113.66,626.53,205.43,242.05,537.74,101.87,92.21,131.03,147.86,101.08,256.88,133.24,502.24,123.41,112.55,154.01,6.155,248.93,120.03,169.72,39.52,222.05,137.77,613.82,188.83,174.585,225.02,212.07,55.02,233.7,71.81,123.97,321.16
5/24/21 15:30,127.1,497.83,162.51,197.04,287.48,86.57,604.45,134.58,77.44,247.75,3244.99,338.77,658.95,96.5,459.19,188.96,278.86,2348.48,126.33,168.56,77,119.03,703.13,55.66,383.45,128.14,214.35,53.39,99.35,354.54,71.1,107.2,195.55,355.39,142.09,60.97,46.03,52.85,324.63,115.86,36.31,37.44,67.43,2406.67,2361.04,225,549.71,399.99,82.91,56.96,440.41,834.92,71.66,36.86,44.52,317.55,634.64,318.19,141.89,154.1,63.68,1367.75,93.23,164.17,47.62,250.78,147.3,82.9,502.9,113.5,624.48,204.38,242.56,536.88,101.89,91.84,130.4,147.85,101.06,257.17,132.91,500.47,123.51,112.52,153.67,6.14,248.58,119.69,168.88,39.34,222.6,137.73,606.87,188.69,174.17,224.5,211.22,54.83,234,71.67,123.8,321.56
5/25/21 9:30,126.92,500.11,163.44,196.46,289.39,85.98,601.06,136.56,77.71,244.75,3261,340.3,673.91,96.64,458.14,194.07,276.21,2342.93,126.87,169.5,77.35,118.8,701.18,55.915,383.95,128.38,212.37,53.4,99.97,357.14,71.205,107.22,194.14,355.14,141.93,61.48,45.42,52.91,326.81,116.24,36.57,37.78,66.67,2414.74,2363.52,224.19,551.3,403.34,82.51,56.64,438.02,840.66,73.17,36.81,44.28,320.17,640,320.95,143.42,153.89,63.44,1374.29,93.59,167.86,47.73,251.39,147.05,82.77,501.85,114.45,620.83,204.24,241.93,535.38,101.57,91.91,133.83,148.05,99.99,257.9,133.07,497.96,122.92,112.61,152.76,6.095,250.12,119.08,170.3,40.07,225.66,137.45,603.89,188.7,174.07,224.58,208.51,54.8,235.08,71.56,123.93,317.77
5/25/21 10:00,127.16,502.56,164.09,195.57,290.75,85.85,598.32,138.55,77.77,244.33,3260.06,339.9,677.25,96.69,458.75,195.02,275.89,2335.36,127.04,169.12,77.03,118.7,699.13,55.64,383.02,128.52,215.28,53.395,99.64,356.3,71.16,107.11,195.37,355.75,142.43,61.68,44.97,52.92,328.995,116.41,36.36,37.53,66.7,2414.61,2366.2,223.84,551.54,401.88,82.34,56.71,439.22,843.37,72.95,36.71,44.12,322.37,649.95,321.48,143.45,154.35,63.25,1387.52,93.08,168.51,47.845,251.2,146.24,83.22,503.275,113.21,624.2,206.14,242.19,535.02,101.57,91.59,132.945,147.44,101.06,259.94,133.44,494.39,122.87,112.58,152.02,6.095,251.35,119.8,171.15,39.84,224.47,137.48,605.5,188.9,173.71,224.75,207.81,54.95,235.53,71.2,124.21,323.85
5/25/21 10:30,127.13,504.63,164.34,195.95,291.09,85.76,598.13,138.92,78.64,244.23,3252.73,340.1,677.46,96.7,460.1,194.96,275.47,2349.8,127.35,168.88,76.84,118.62,699.43,55.56,383.63,128.74,216.43,53.325,99.66,357.02,71.2,107.18,196.47,356.69,142.83,61.68,45.02,52.89,328.72,116.14,36.12,37.25,66.48,2416.44,2367.3,224.04,553.1,402.55,82.56,56.895,441,841.17,73.075,36.67,43.98,322.53,650.16,322.61,143.11,154.69,63.275,1396.08,92.99,170.71,48.36,251.69,146.37,83.54,503,113.81,627.34,206.38,242.02,533.66,101.46,91.41,133.22,147.31,101.82,259.73,134.15,493.62,122.8,112.815,152.34,6.06,252.17,120.15,171.33,39.82,227.91,137.35,603.03,189.31,174.25,224.98,208.11,54.48,237.42,71.21,125.485,324.99
5/25/21 11:00,126.83,504.67,162.96,195.68,290.46,86.13,597.1,137.08,77.73,243.86,3246.43,339.8,671.54,96.64,456.84,192.31,274.9,2336.61,127.16,168.61,76.84,118.56,698.015,55.575,384.4,128.45,213.88,53.2,99.49,356.83,71.01,107.03,195.24,354.55,143.01,61.17,45.18,52.95,327.22,116.03,35.88,37.01,66.37,2412,2364.41,223.73,554.54,400.08,82.36,56.45,440.71,839.59,72.44,36.76,43.96,319.84,641.41,321.28,142.19,152.91,63.49,1379.27,92.8,167.61,47.8,251.53,144.73,79.81,501.92,113.39,620.47,204.74,241.76,532.75,101.5,91.24,131.13,147.8,100.79,258.62,133.01,496.22,122.65,112.78,151.99,6.025,251.32,119.29,169.41,39.61,227.57,137.16,597.78,188.15,174.56,225.27,208.47,54.26,235.3,71.39,124.03,322
5/25/21 11:30,126.81,504.59,163.7,195.55,290.07,86.05,598.97,138.07,77.75,243.27,3237,340,670.13,96.63,459.16,193.54,275.21,2334.66,127.59,168.72,76.83,118.4,696.88,55.625,384.41,128.16,214.455,53.36,99.61,357.09,71.04,107.23,195.85,356.57,143.13,61.125,45.02,52.95,327.04,116.145,35.94,37.12,66.19,2413.28,2361.87,224.09,554.72,399.99,82.54,56.7,440.84,841.85,72.685,36.665,43.95,320.82,646.48,321.89,142.43,154.1,63.46,1378.41,92.64,168.2,47.89,251.7,144.58,80.99,500.72,113.5,624.27,205.76,242.13,531.87,101.39,91.42,131.57,147.5,100.67,258.98,133.74,495.355,122.97,112.66,151.79,6.02,253.26,119.29,170.07,39.75,228.41,137,600.05,188.84,174.42,225.29,208.28,54.23,236.07,71.3,124.14,322.54
5/25/21 12:00,126.99,505.18,163.47,195.57,290.88,86.11,596.19,137.8,77.53,242.965,3241.5,340.38,668.94,96.52,458.48,192.87,274.51,2342.25,127.4,168.8,76.955,118.5,697.6,55.725,384.78,128.27,213.93,53.295,99.86,356.65,71.04,107.52,195.41,356.78,143.2,61.33,45.12,53.005,326.75,116.09,35.96,37.17,66.28,2412.37,2364.48,224.49,555.61,400.27,82.51,56.635,441.36,841.15,72.725,36.71,44.02,320.37,643.57,321.82,142.75,153.62,63.595,1375.02,92.74,167.79,47.68,251.76,145.01,80.575,500.34,113.26,622.08,205.21,242.95,532,101.49,91.57,130.92,147.9,100.65,259.35,133.37,494.82,123.4,112.94,150.84,6.02,253.26,119.41,169.46,39.75,227.48,137.12,598.48,188.52,174.32,225.17,208.25,54.43,235.59,71.33,123.61,320.97
5/25/21 12:30,126.825,503.81,163.3,195.96,290.01,86.26,597.36,137.55,77.375,242.9,3241.52,339.87,671.05,96.37,458.48,193.22,274.5,2344,127.26,168.32,77.815,118.54,699.53,55.83,385.42,127.94,214.01,53.325,99.67,356.44,71.02,107.39,195.13,356.035,143.12,61.33,45.14,52.94,327.03,116.1,35.97,37.25,66.05,2408.41,2361,224.34,554.33,402.6,82.67,56.67,440.75,840.37,72.86,36.74,44.12,319.59,641.63,322.24,142.76,153.71,63.64,1384.02,92.75,167.85,47.71,251.33,144.5,80.73,500.52,113.89,622.77,205.29,243.27,531.58,101.52,91.4,130.84,147.93,100.55,259.54,133.27,495.69,123.52,113.02,151.08,6.035,252.79,119.19,169.36,39.74,227.44,137.18,600.5,188.37,174.23,225.17,207.76,54.42,235.92,71.41,123.43,321.12
5/25/21 13:00,126.97,504.18,163.78,195.4,290.06,86.12,597.12,138.27,77.72,242.89,3244.72,340.29,672.16,96.48,459.33,193.32,274.29,2348.85,127.46,168.2,77.86,118.51,699.23,55.735,385.08,128.03,214.46,53.41,99.45,356.48,71.11,107.33,195.22,354.71,143.29,61.43,45.12,52.88,327.94,116.02,35.96,37.26,66.245,2412.89,2365.4,224.27,553.61,400.02,83.03,56.83,441.37,840,72.95,36.72,44.14,320.55,645.93,322.48,143.3,154.25,63.61,1379.2,92.67,168.04,47.85,251.4,144.07,81.09,500.78,114.16,625.09,205.6,243.72,532.63,101.35,91.36,130.76,147.85,100.4,259.8,133.72,495.725,123.79,112.91,151.59,6.025,253.59,119.05,169.96,39.81,227,137.31,601.73,188.7,174.23,224.83,208.46,54.355,236.04,71.32,124,321.82
5/25/21 13:30,126.88,505.05,164.15,195.34,290.49,85.9,597.03,138.33,77.91,242.61,3240.63,340.02,672.68,96.61,459.19,193.5,273.79,2343.89,127.7,168.23,78.17,118.3,697.03,55.725,384.51,127.81,214.26,53.43,99.34,356.49,71.08,107.34,195.33,353.885,143.12,61.53,44.98,52.84,327.85,115.835,35.87,37.17,66.09,2411.06,2362.18,224.14,553.26,399.46,83.31,56.83,440.78,839.84,73,36.61,44.1,319.75,645.06,323.26,143.405,154.44,63.61,1383.36,92.58,168.53,48.09,251.15,144.1,81.15,500.4,114.01,624.39,205.9,244.25,532.6,101.39,91.23,130.98,147.65,100.03,259.36,133.6,495.52,124.27,112.73,150.7,6,254.36,119.31,170.37,39.84,227.61,137.1,603.69,188.84,174.14,224.645,208.38,54.27,235.68,71.17,124.27,320.6
5/25/21 14:00,126.73,504.34,163.805,195.42,289.56,85.7,595.11,138.24,77.78,242.37,3242.59,339.16,672.49,96.62,459.92,193.24,273.94,2338.5,127.46,168.05,78.545,118.27,695.77,55.62,384.93,127.6,213.22,53.345,99.07,355.68,71.09,107.49,195.42,353.96,143.13,61.48,44.9,52.83,327.46,115.79,35.87,37.18,66.15,2404.45,2356,223.84,553.28,399.31,83.29,56.76,439.78,839.665,72.91,36.64,44.1,319.61,644.54,322.29,142.58,154.195,63.58,1377.64,92.68,168.43,48.05,251.04,143.75,81.27,500.16,114.03,624.27,205.45,243.8,534.61,101.37,91.08,130.58,147.74,99.57,259.46,133.59,497.88,124.01,112.53,150.44,5.995,253.9,118.51,169.74,39.78,226.39,136.98,601.65,188.57,173.7,224.62,208.4,54.19,235.6,71.06,124.04,320.74
5/25/21 14:30,126.65,504.69,163.92,195.62,289.23,85.81,595.61,137.78,77.94,242.45,3255.24,339.1,670.55,96.7,459.67,193.02,274.03,2330.49,127.26,167.3,78.555,118.32,696.35,55.67,385.35,127.81,213.34,53.325,99.06,355.72,71.13,107.59,195.2,354.15,143.38,61.37,44.9,52.785,327.88,115.86,35.9,37.25,66.23,2407.36,2358.91,223.81,553.49,397.99,82.9,56.77,439.1,841.81,72.9,36.69,44.125,318.67,642.74,322.92,142.53,154.81,63.68,1373.45,92.99,168.56,48.085,251.38,143.62,81.05,500.27,113.96,625.37,205.64,244.68,534.6,101.2,90.81,130.69,148.09,99.25,259.02,133.56,498.645,123.64,112.57,150.55,6.015,254.24,118.62,169.75,39.77,226.32,137.12,602.07,188.44,173.79,224.1,208.85,54.16,235.7,71.19,124.17,320.95
5/25/21 15:00,126.67,505.05,163.34,195.45,289.04,85.91,595.31,137.73,77.73,242.46,3268,339.52,669.56,96.73,458.98,192.74,274.01,2339.83,127.56,167.21,78.23,118.32,696.96,55.63,385.23,127.95,213.4,53.375,99.05,356.23,71.12,107.49,194.92,353.955,143.62,61.435,44.92,52.77,328.32,115.84,35.9,37.26,66.42,2408.65,2361.41,223.97,553.47,397.95,82.63,56.76,439.2,841.92,72.96,36.68,44.17,318.32,640.97,322.9,142.73,154.55,63.71,1369.12,92.92,168.6,47.99,251.65,143.23,80.9,500.62,114.23,624.45,204.91,243.88,535,101.2,90.63,130.62,148.28,99.35,258.74,133.55,498.57,123.61,112.64,150.955,6.005,254.31,118.76,169.7,39.71,226.08,137.22,601.42,188.32,174.06,224.36,209.01,54.11,236.18,71.295,123.89,321.26
5/25/21 15:30,126.9,505.07,163.72,195.2,289.47,85.93,594.95,137.5,77.86,242,3259.05,339.19,672.3,96.57,459.72,192.77,273.45,2339.01,127.49,166.73,78.12,118.2,695.51,55.7,385.38,127.83,212.86,53.31,99.06,355.5,71,106.98,195.68,353.25,143.26,61.3,44.91,52.69,327.79,115.71,35.9,37.15,66.23,2409.07,2362.87,224.04,555.19,397.09,82.71,56.87,438.99,846.01,72.81,36.5,44.15,317.92,640.37,324.11,142.79,154.75,63.73,1365.42,93.04,169.26,48.03,251.72,144.15,81.23,501.33,114.47,625.94,204.76,244.15,534.8,101.09,90.55,130.82,148.3,99.44,258.65,133.75,498.03,123.87,112.63,150.69,6,255.83,118.68,170.03,39.79,225.72,136.76,604.69,188.7,173.7,224.5,208.76,54.2,236.57,71.24,124.12,321.28
5/26/21 9:30,126.94,508.73,163.27,195.02,292.14,85.68,597.15,137.16,77.88,239.52,3271.48,340.87,661.37,98.24,457.5,194.52,270.67,2358.15,128.69,165.3,78.56,118.94,696.26,56.98,385.23,128.09,223.24,53.21,99.83,355.12,70.95,107.68,197.78,351.36,145.28,61.77,45.04,52.52,327,115.05,36.34,37.54,65.6,2419.73,2373.48,223.7,554.68,397.03,82.45,56.98,442.45,837.91,73.04,36.755,44.01,318.05,637.05,325.24,144.24,154.58,63.44,1392.95,93.63,171.65,48.06,251.36,143.84,81.18,503.01,116.91,624.48,205.59,244.32,534.21,100.52,90.23,126.34,148.02,101.21,259.94,133.21,494.22,125.31,113.42,150.94,6.05,258.43,122.27,169.34,40.59,230.41,137.71,604.35,187.76,173.62,225.16,206.32,51.17,236.69,71.12,123.875,329.44
5/26/21 10:00,127.055,507.76,163.15,195.15,291,85.65,597.75,138.27,78.13,240.08,3269.44,338.23,664.61,98.31,458.52,195.3,270.77,2364,128.15,165.92,79.06,118.56,700.04,57.355,385.94,127.9,222.43,53.15,99.77,355.34,71.3,107.83,198.67,354.72,145.72,62.02,45.15,52.61,327.06,114.96,36.72,37.99,65.99,2429.09,2380.5,224.175,556.85,398.54,82.83,56.84,443.84,837.89,72.94,36.64,44.16,318.98,639.45,325.7,144.77,154.69,63.65,1390.38,93.77,173.25,48.16,251.68,145.38,81.79,502.76,116.75,627.41,206.11,245.25,532.04,100.69,90.47,123.97,148.09,102.67,260.7,133.4,495.08,125.28,113.43,151.95,6.07,256.16,121.8,169.4,40.76,230.83,137.79,609.72,188.065,173.62,224.31,207.12,51.97,236.8,71,124.2,327.5
5/26/21 10:30,127.03,507.27,163.35,194.43,290.91,85.83,598.5,138.1,78.26,240.37,3273.54,338.63,663.055,98.4,458.18,195.13,271.31,2367.91,128.21,165.17,78.575,118.33,698.79,57.35,386.09,127.18,223.05,53.19,99.82,354.07,71.16,107.6,198.04,355.96,145.4,61.53,45.24,52.54,326.94,115.14,36.555,37.92,66.06,2431,2380.91,223.92,556.16,397.26,83.15,56.885,442.29,836.45,73.105,36.59,44.145,318.55,636.66,325.9,144.99,154.35,63.755,1387.8,93.79,173.97,48.13,251.56,146.16,81.78,503.41,116.79,628,206.285,246.11,531.28,100.4,90.36,123.99,148.28,104.68,261.61,133.39,497.16,125.19,113.4,152.33,6.07,255.77,122.05,169.06,40.51,231.67,138.69,617.89,187.88,173.3,224.44,207.47,52.1,236.73,71.11,124.41,327.1
5/26/21 11:00,126.97,506.01,162.95,193.99,289.68,85.96,598.83,137.29,77.92,240.08,3286,337.24,661.4,98.11,456.68,194.21,270.37,2364.99,127.58,165.34,78.97,118.04,697.04,57.305,386.12,127.1,221.62,53.11,99.76,352.73,70.76,107.36,196.6,356.26,145.14,61.48,45.27,52.59,327.09,114.87,36.37,37.74,66.15,2434,2383.18,224,555.62,399.19,83.12,56.8,441.31,840.77,73.11,36.61,44.18,317.2,634.8,326.23,144.83,153.78,63.78,1390,93.8,173.87,48.005,251.46,145.72,81.36,502.12,116.71,625.1,205.605,245.21,530.63,100.32,90.5,123.57,148.445,107.74,260.98,132.64,496.3,125.92,113.58,152.42,6.045,255.91,122.41,168.25,40.5,230.84,139.74,617.26,187.17,173.12,223.88,207.45,51.94,236.95,71.25,123.78,325.04
5/26/21 11:30,126.96,504.93,163.21,193.855,289.11,85.87,598.05,137.64,78.08,239.87,3293.46,337.5,663.31,97.73,458.22,195.03,269.79,2365.48,127.26,165.56,78.77,117.73,698.98,57.1,385.88,126.98,221.79,53.16,100.14,352.52,71.03,107.59,197.24,355.39,144.84,61.525,45.31,52.69,327.23,114.98,36.29,37.63,66.17,2434.09,2381.94,224.51,554.84,399.61,82.93,56.81,439.96,839.18,73.34,36.52,44.13,317.96,636.47,326.98,144.74,154.27,63.79,1395.44,93.49,174.31,48.23,251.36,144.51,81.44,502.19,116.46,627.5,205.24,246.285,530.89,100.32,90.64,123.47,148.23,107.91,261.78,132.83,496.22,125.39,113.73,151.46,6.055,255.27,122.44,168.48,40.66,231.44,139.86,623.19,187.77,173.05,223.83,207.13,52.28,237.41,71.225,123.98,326.35
5/26/21 12:00,126.93,505.25,163.1,193.97,289.1,85.81,597.58,137.44,78.075,240.05,3293.48,337.88,663.62,97.68,458.84,195.52,270.34,2360,126.99,165.6,78.71,117.77,699.94,57.145,386.545,127.38,221.8,53.14,100.26,353.77,71.04,107.96,197.55,354.05,144.75,61.495,45.31,52.795,329,115.065,36.37,37.73,66.115,2437.68,2384.74,224.38,554.32,399.04,82.76,56.785,439.9,836.61,73.45,36.555,44.15,317.68,636.94,328.06,144.31,154.41,63.83,1399.41,93.68,174.25,48.18,251.31,145.02,81.42,503.29,116.29,626.68,205.93,246.7,531.82,100.39,90.72,123.29,148.28,108.22,261.43,132.8,497.08,125.58,113.68,151.5,6.065,255.25,122.27,168.43,40.5,231.15,140.05,621.25,187.68,172.94,223.63,207.005,52.49,237.155,71.18,124.02,326.56
5/26/21 12:30,126.71,505.96,163.53,194.52,290.62,85.89,597.33,136.87,78.19,240.09,3287.75,337.4,665,97.5,459.38,194.755,269.52,2363.62,127.08,165.48,78.71,118.09,699.18,57.15,386.79,127.14,221.43,53.1,100.38,353.62,71.09,108.02,198.02,354.09,144.75,61.365,45.35,52.78,328.59,115.31,36.34,37.725,66.3,2441.84,2388.16,224.4,555.61,398.24,82.89,56.81,439.67,838.27,73.26,36.53,44.16,317.31,634.19,328,144.55,154.48,63.83,1396.7,93.57,174.51,48.2,251.36,144.62,81.66,504.05,116.23,627,205.89,246.94,531.28,100.5,90.71,122.46,148.39,108.18,261.51,132.98,497.88,125.47,113.59,151.17,6.065,254.46,121.91,168.67,40.46,230.55,140.64,618.51,187.97,173.12,224.19,206.905,52.59,236.69,71.29,124.25,326.18
5/26/21 13:00,126.74,505.37,163.19,194.1,290.32,85.83,597.66,136.87,78.17,239.96,3281,337.15,664.5,97.59,458.2,194.61,270.21,2360.24,126.88,165.47,78.505,118.13,698.35,57,386.2,127.32,221.5,53.05,100.43,353.34,70.9,107.96,197.71,354.04,144.59,61.415,45.325,52.87,329.12,115.105,36.41,37.805,66.26,2441.52,2388,224.1,555.25,398.04,83,56.695,438.26,837.95,73.2,36.44,44.11,316.51,634.11,327.95,144.4,154.11,63.75,1394.67,93.38,174.39,48.03,251.12,144.5,81.6,503.77,116.04,626.94,205.73,246.475,531.62,100.5,90.83,122.37,148.07,108.35,261.17,132.93,497.92,125.54,113.27,150.58,6.07,253.9,121.75,167.98,40.33,230.12,140.335,621.52,187.6,173.01,223.57,207.1,52.42,236.64,71.22,124.1,326.13
5/26/21 13:30,126.57,505.6,163.19,193.91,290.9,85.72,595.44,136.49,78.19,239.41,3274.14,337.48,665.11,97.45,458.52,194.51,269.86,2349.2,126.78,165.29,78.455,118.29,696.32,56.83,385.865,127.11,221.22,52.96,100.415,353.27,70.91,108,197.87,353.5,144.27,61.29,45.2,52.845,327.73,115.15,36.27,37.67,66.12,2434.26,2381.11,223.83,555.58,398.4,82.89,56.66,438.74,837.35,73.145,36.43,44.12,316.44,634.23,328.31,144.295,154.58,63.67,1394.77,93.28,174.82,48.13,251,144.2,81.65,502.39,115.93,626.18,205.87,247.12,531.06,100.34,90.75,122.27,147.89,108.91,261,132.955,497.7,124.93,113.09,150.63,6.07,253.78,121.63,167.74,40.26,230.3,139.93,621.47,187.44,173.13,223.85,206.84,52.31,236.44,71.13,123.84,327.18
5/26/21 14:00,126.79,506.45,163.57,193.94,291.5,85.86,599.35,136.61,78.41,239.34,3274.6,338.26,666.32,97.41,459.68,194.85,269.52,2346.28,127,165.65,78.99,118.3,695.02,56.85,385.68,127.35,220.73,52.985,100.58,354.07,71.05,108.44,197.77,354.21,144.31,61.485,45.265,52.86,327.92,115.46,36.305,37.7,66.22,2437.88,2385.31,223.77,556.57,398.93,83,56.76,439.09,839.23,73.21,36.46,44.19,317.02,635.38,328.55,144.14,155.14,63.62,1392.81,93.25,175.11,48.4,251.16,144.63,82.01,503,116.3,627.57,206.06,246.85,531.09,100.5,90.72,122.05,147.82,108.88,261.75,133,498.09,125.07,112.91,150.82,6.065,253.85,121.62,168.82,40.27,230.55,139.59,623.8,187.88,173.34,223.74,206.93,52.54,236.53,71.19,124.245,327.45
5/26/21 14:30,126.78,506.8,163.86,194.03,293.12,85.7,596.4,136.73,78.395,238.94,3274,338.33,666.51,97.41,458.9,194.44,269.4,2358.79,126.95,165.55,78.98,118.14,693.64,56.845,385.38,127.39,221.16,52.91,100.27,353.4,71.03,108.29,197.89,354.28,144.06,61.41,45.19,52.785,327.95,115.29,36.23,37.62,66.17,2438.67,2383.99,223.39,554.89,396.16,83.04,56.745,440.97,836.33,73.19,36.46,44.07,317.27,635.74,329.5,144.13,155.17,63.52,1392.91,93.3,174.99,48.34,251.05,144.7,81.92,503.36,116.14,627.88,205.87,246.68,531.25,100.45,90.54,123.05,147.85,110.12,261.7,132.94,497.21,125.3,112.88,150.83,6.055,253.77,121.8,168.39,40.44,230.77,139.95,624.39,187.76,172.95,223.49,206.64,52.33,237.49,71.08,124.1,326.84
5/26/21 15:00,126.77,507.23,163.84,194.19,293.34,85.615,596.25,137.25,78.46,239.18,3265.45,337.86,665.85,97.37,460.07,194.45,269.61,2352.83,127.03,165.61,79,118.29,694.5,56.82,385.37,127.49,220.875,52.92,100.39,353.81,70.95,108.23,197.52,355.13,144.23,61.605,45.125,52.81,327.75,115.16,36.215,37.59,66.29,2440.86,2384.8,223.75,556.61,396.73,83.13,56.79,441.54,838.72,73.16,36.47,44.09,317.29,636.76,329.48,144.3,155.38,63.56,1393.17,93.26,175.29,48.555,251.09,145.19,81.99,502.99,116.23,628.3,206.1,246.84,530.97,100.47,90.57,123.3,147.94,109.82,261.64,132.9,496.76,125.66,112.86,150.86,6.055,253.97,121.61,168.12,40.61,230.82,139.99,622.71,187.93,172.99,223.17,206.86,52.3,237.45,70.92,124.16,326.635
5/26/21 15:30,126.85,506.98,163.88,194.38,292.51,85.75,596.69,136.93,78.34,238.55,3265.16,338.03,665.78,97.3,460.49,194.88,267.84,2347,126.83,166.08,79.03,118.24,693.5,56.85,385.62,127.91,219.96,52.91,100.44,354.2,71,108.47,197.36,354.69,143.99,61.44,45.17,52.91,327.66,115.35,36.16,37.51,66.35,2433.53,2380.31,224.27,557.33,397.7,83.21,56.95,442.81,839.98,73.2,36.54,44.18,317.39,638.35,329.76,144.47,155.54,63.64,1385.35,93.42,175.59,48.62,251.49,144.64,82.24,502.36,116.37,628,206.14,246.66,531.22,100.6,90.79,123.57,148.3,109.56,261.37,133.09,497.16,126.14,112.85,150.89,6.05,254.28,121.5,168.85,40.67,230.59,139.65,619.13,188.36,172.98,223.61,206.8,52.01,237.07,71,123.7,326.27
5/27/21 9:30,127.12,498.08,163.44,195.62,285.71,85.68,588.7,136.74,77.54,237.92,3246.42,332.69,659.29,97.04,460.59,192.76,267,2342.67,126.12,167.84,78.65,116.92,692.7,57.32,386.23,127.31,212.55,52.78,100.96,355.96,71.39,100.59,194.29,351,143.46,61.49,45.26,53.05,326.86,115.51,36.81,38.21,66.37,2427,2372.64,228.22,547.87,400.1,81.66,57.44,429.74,831.75,72.59,36.72,44,317.95,642.42,327.31,144.03,156.11,63.54,1360,93.88,176.48,48.06,250.23,143,83.06,499.59,115.11,620.67,207.06,219,530.15,100.78,91.45,123.94,148.48,109.62,257.47,133.56,495.26,125.05,112.89,149.69,6.155,252.37,119.63,169.55,40.42,224.235,140.55,625.8,189.14,172.21,220.96,204.94,52.99,228.185,70.91,122.64,320.87
5/27/21 10:00,127.43,501.08,164.09,195.58,287.23,85.63,594,137.45,78.02,237.16,3252.66,336.11,664.65,97.43,463.48,192.9,267.3,2339.1,127.39,167.57,78.93,117.09,691.25,57.09,386.43,127.82,217.5,52.895,100.56,354.72,71.54,100.39,196.78,355,144.13,61.67,45.32,53.05,328.81,115.86,36.75,38.19,66.32,2427.04,2375.09,227.88,553.7,402.36,82.22,57.6,429.74,835.37,72.81,36.755,43.78,320.05,644.6,329.06,143.93,156.53,63.42,1365.84,94.01,178.09,48.4,250.57,144.78,83.93,503.13,116.27,626.21,208.21,222.77,530.4,100.91,90.94,123.55,148.42,109.96,258.75,134.05,498.21,125.48,113.48,149.98,6.155,253.77,120.89,170.77,40.53,227.6,139.92,626.8,189.7,172.44,221.16,205.85,53.02,230.61,70.81,123.25,324.92
5/27/21 10:30,127.08,501.13,164.22,194.96,286.83,85.64,593.35,137.73,77.83,237.3,3249.3,336.25,666.94,97.08,464.49,193,266.88,2335.06,127.82,167.46,78.86,117.04,691.19,57.09,385.91,128.74,217.16,52.79,100.7,356.1,71.46,100.29,196.72,357.01,143.78,61.52,45.14,52.88,330.71,115.73,36.88,38.19,66.18,2431.27,2379.44,228.86,554.855,401.29,82.43,57.515,428.66,838.79,72.63,36.7,43.7,320.27,648.2,328.51,144.16,155.98,63.43,1361.8,94.11,177.04,48.15,250.73,144.14,83.92,501.17,115.75,622.51,208.525,218.33,531,101.01,91.15,121.6,148.45,109.34,259.08,134.02,499.78,126.1,113.72,150,6.125,254.1,120.57,170.92,40.58,227.55,140.11,621.17,189.56,172.8,221.21,206.17,52.605,229.23,70.88,123.04,323.74
